6,QAOA,TFIM,-1,2,6,hypersphere,10,1.1724137931034482,0.6656778570244207,-4.0301001349626056,-4.968870663530231,-4.968870663530448
6,QAOA,TFIM,-1,2,6,hypersphere,10,0.8085106382978723,0.8680483738534533,-6.035677524301764,-7.067969738561591,-7.067969738558581
6,QAOA,TFIM,-1,2,6,hypersphere,10,0.576271186440678,0.274082679085913,-2.848050016955175,-4.657577881054317,-4.657577881056503
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.0222222222222221,0.3775662728347647,-2.385572842104519,-7.0679697385490075,-7.067969738556813
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.0909090909090908,0.8774552382420796,-4.424582655993589,-4.657577881053981,-4.65757788105047
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.7872340425531915,0.47386802525414196,-31.560119860705473,-40.22146583570045,-40.221465835699505
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.9444444444444444,0.7127638139755677,-29.691816609280504,-40.221465835702155,-40.22146583570138
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.6285714285714286,0.5528115506813799,-31.479005479077166,-40.22146583570219,-40.22146583570226
6,QAOA,TFIM,-10,2,6,hypersphere,10,2.4193548387096775,0.5942550481125843,-25.539738854942726,-40.22146583570189,-40.221465835701366
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.1071428571428572,0.82190981442172,-32.088033575276356,-40.221465835701395,-40.22146583570189
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.25,0.2909454274488854,-20.531006280628382,-40.18147782531465,-40.18147782531444
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.9324324324324325,0.2929218736874558,-23.98659909634727,-40.181477825314865,-40.1814778253147
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.1395348837209303,0.19231914782200876,-18.690425601633635,-40.22146583570191,-40.18147782531218
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.0909090909090908,0.5806542952399562,-24.194547436707843,-40.22146583570204,-40.221465835701345
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.3289473684210527,0.18628676705329258,-25.097539028406498,-40.18147782531346,-40.181477825314644
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.6428571428571428,0.9999712969938979,-40.22029347760723,-40.22146583570199,-40.22146583570213
6,QAOA,TFIM,-10,2,6,hypersphere,10,10.428571428571429,0.999999996858384,-40.22146567901072,-40.22146583570062,-40.221465835701025
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.8,0.9999999999993766,-40.18147782528966,-40.181477825315035,-40.18147782531498
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.8148148148148149,0.9998855434713553,-40.2160439225658,-40.221465835702126,-40.22146583570205
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.4583333333333333,0.9999987888240711,-40.181426162664096,-40.18147782531475,-40.18147782531394
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.1935483870967742,0.8336563340406259,-33.94519826426055,-40.221465835700975,-40.22146583570216
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.98989898989899,0.298812474485325,-27.799965844790336,-40.18147782531484,-40.221465835702126
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.0232558139534884,0.16728575136828713,-10.7210595566334,-40.22146583570111,-40.18147782531504
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.105263157894737,0.74851709888389,-31.918557469504776,-40.22146583570214,-40.22146583570152
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.7884615384615384,0.35185206669517677,-19.566661282890344,-40.181477825314985,-40.181477825314296
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.4516129032258065,0.4502846075966585,-15.720571972782714,-40.22146583569984,-40.221465835701984
6,QAOA,TFIM,-10,2,6,hypersphere,10,2.302325581395349,0.2671984586744509,-30.597765858518144,-40.181477825313145,-40.18147782531466
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.7903225806451613,0.4032348524275353,-28.960554079863538,-40.221465835701196,-40.18147782531288
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.1764705882352942,0.24980776400248125,-27.282953444225797,-40.18147782531371,-40.22146583570166
6,QAOA,TFIM,-10,2,6,hypersphere,10,0.9743589743589743,0.0986067005335642,-4.119074871599107,-40.18147782531346,-40.221465835702176
