N,ansatz,H,X_h,L,order,boundary,iterations,nfev_ratio,overlap,E_a,E_t,E_a_t
4,QAOA,TFIM,-1,2,6,hypercube,10,1.588235294117647,0.9999999922557451,-4.653055850970337,-4.653055889413848,-4.653055889416914
4,QAOA,TFIM,-1,2,6,hypercube,10,2.142857142857143,0.9999999756118075,-4.653055750889808,-4.65305588941569,-4.6530558894031255
4,QAOA,TFIM,-1,2,6,hypercube,10,1.9285714285714286,0.9999999962358816,-4.653055876041033,-4.653055889416944,-4.653055889403029
4,QAOA,TFIM,-1,2,6,hypercube,10,6.428571428571429,0.9999999992091815,-4.653055886540546,-4.653055889409037,-4.653055888443483
4,QAOA,TFIM,-1,2,6,hypercube,10,4.714285714285714,0.9999999984455373,-4.653055883897477,-4.653055889416055,-4.653055887295956
4,QAOA,TFIM,-1,2,6,hypercube,10,3.5384615384615383,0.9906395439765213,-4.653055857054794,-4.653055889417568,-4.653055889417619
4,QAOA,TFIM,-1,2,6,hypercube,10,1.75,0.999999994122895,-4.65305583911477,-4.653055889416777,-4.653055889410421
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.619047619047619,0.9999992894301319,-4.007485927450461,-4.007486008389537,-4.007486003399933
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.7058823529411764,0.9999996918389856,-4.00748355804839,-4.007486011144358,-4.007486010362524
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0714285714285716,0.012438246521793853,-4.00748590277585,-0.1999999999841101,-4.007486001200522
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,6.166666666666667,0.9999999797533196,-4.007485976578988,-4.007486003064477,-4.007486003989798
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1052631578947367,0.9999999427973351,-4.007485549090749,-4.007486008205139,-4.007486008194692
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0454545454545454,0.9999985872975745,-4.007485473371524,-4.007485999988355,-4.007486002791639
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.0416666666666667,0.012283623608342637,-4.007076153914448,-0.19999999986025205,-4.007485999567226
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,13.666666666666666,0.9999998942766154,-4.007485968917023,-4.007485999627055,-4.007485998087906
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1,0.999999954889334,-4.00748579706921,-4.00748601110386,-4.007486010454737
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.555555555555555,0.9999997316372952,-4.007485933156947,-4.007486000415472,-4.007486002858168
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.75,0.9999984258678614,-4.007485786341526,-4.0074859997250565,-4.007485999593864
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0,0.99999995976049,-4.007485711025737,-4.007486003763361,-4.007486002630119
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.75,0.9999996431110824,-4.007483147064755,-4.007486011115773,-4.007486011002681
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.48,0.9999984607122132,-4.007473643598658,-4.007486011112117,-4.007486011068289
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.7894736842105263,0.9999996775476124,-4.007485886943968,-4.00748599976843,-4.007486008251512
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.7,0.012445441571043284,-4.0074859672158425,-0.19999999999220006,-4.0074860063056414
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0,0.9999989784200942,-4.0074858651820735,-4.007486005388538,-4.007486002166796
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.0303030303030303,0.9954973365229601,-3.9714040820451615,-4.007486005354972,-4.007486005382627
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.375,0.9999998586935664,-4.00748592080054,-4.007486007545341,-4.00748601070264
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,0.52,0.012471972596889726,-4.007484089150384,-0.1999999999267738,-4.007486011147052
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.68,0.9999992104759039,-4.007479697004418,-4.0074860111114345,-4.007486011129013
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.764705882352941,0.9999998830381851,-4.007485949547283,-4.0074859996275976,-4.007486002670958
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.25,0.9999994792466663,-4.007485890698069,-4.007486008093396,-4.007486003979102
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,4.75,0.9999998531072988,-4.007485978306871,-4.007485999664289,-4.007485998407489
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,7.0,0.9999984561995525,-4.007485987441434,-4.007486002895573,-4.007486000385155
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6666666666666665,0.9999988946680365,-4.007485976621654,-4.007486002969345,-4.007486001330566
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6923076923076925,0.9999985705352514,-4.0074859760691615,-4.0074859996213545,-4.007486001286584
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.4444444444444444,0.9999998672201861,-4.007484947528656,-4.007486011108121,-4.007486011152127
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.8181818181818181,0.9999996211864338,-4.007485902101393,-4.007486009727589,-4.0074860025963135
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.125,0.9999999001064311,-4.007485992698671,-4.007485999472432,-4.007486001224439
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.7333333333333334,0.9999998927616985,-4.00748596590791,-4.007486002569719,-4.0074860068510905
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.5,0.999999986534048,-4.007485973782876,-4.007486011155003,-4.007486006465819
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.7826086956521738,0.9999984094139661,-4.007485710207096,-4.007486010422742,-4.007486009469709
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.25,0.9999999517601792,-4.007485680303514,-4.007486011105429,-4.007486010882484
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0,0.9999988487272319,-4.007485876354243,-4.007485999737546,-4.0074860095222204
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.25,0.012413267608285008,-4.007485884224211,-0.19999999992352172,-4.007486008458926
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.4444444444444444,0.012398355644303766,-4.0074858420376405,-0.19999999981596076,-4.007485999937543
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6,0.999999930724447,-4.0074858880988655,-4.0074860076840615,-4.00748600965154
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.2727272727272727,0.9999999813669286,-4.007485858233549,-4.007486011117528,-4.007486011151128
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6875,0.9999987988373304,-4.00748573274074,-4.007485999622801,-4.007486006545989
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.9,0.9999999371471332,-4.007485671176437,-4.007486005392855,-4.007486007842267
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.142857142857143,0.9999991293960881,-4.00748072615751,-4.007486003185021,-4.007486010787538
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.8095238095238095,0.9999999138819693,-4.007485919497683,-4.007486005431341,-4.0074860009772175
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.5555555555555554,0.9999999233609137,-4.0074859822281645,-4.007485999666612,-4.0074860023162575
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0952380952380953,0.9999997681661712,-4.007484748471969,-4.0074860053582855,-4.007486000960011
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.0,0.9999993001251131,-4.007485966626753,-4.007486008553968,-4.007486002774154
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.555555555555555,0.9999999332645098,-4.007485934755144,-4.007486000030578,-4.007486002875264
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,0.7708333333333334,0.9996878716810512,-4.004985983396915,-4.00748600540554,-4.007486005396609
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.45,0.9999999078937418,-4.0074852723289025,-4.007486011128482,-4.007486011150529
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.3333333333333335,0.9999999073281509,-4.007485905337514,-4.0074860047611285,-4.007486009490605
4,QAOA,TFIM,-10,2,6,hypersphere,10,5.153846153846154,0.7166810114173103,-21.448347859201725,-21.44834789451795,-21.448347894518033
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.8666666666666667,0.9999999958317395,-21.448347854769764,-21.448347894518005,-21.44834789451838
4,QAOA,TFIM,-10,2,6,hypersphere,10,5.0,0.7167091771788269,-21.44834782462842,-21.44834789451828,-21.44834789451757
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.4615384615384617,0.22287434066287026,-21.4483478678637,-19.99999999999988,-21.448347894518367
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.0714285714285714,0.22290832170422106,-21.44834783216044,-19.99999999999821,-21.44834789451832
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.4615384615384615,0.22284599248775655,-21.44834787959546,-19.999999999999826,-21.448347894517187
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.923076923076923,0.9999999954694678,-21.448347803236533,-21.448347894517642,-21.448347894517646
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.8333333333333335,0.716699956141665,-21.448347858180714,-21.448347894518204,-21.448347894515194
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.55,0.2897184832330992,-21.416799693761927,-19.999999999957044,-21.448347894518278
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.0,0.9999999969767898,-21.448347869780292,-21.44834789451701,-21.44834789451449
4,QAOA,TFIM,-10,2,6,hypersphere,10,4.285714285714286,0.7166949788645105,-21.448347810285064,-21.44834789451736,-21.4483478945182
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.2,0.22296379996645044,-21.448347649083306,-19.999999999999957,-21.448347894517187
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.2142857142857144,0.22286677628541204,-21.44834773916177,-19.999999999999904,-21.44834789451821
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.4615384615384617,0.9999999793070802,-21.44834778634084,-21.448347894516758,-21.448347894518307
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.2666666666666666,0.7167105635363225,-21.44834782177923,-21.44834789451765,-21.448347894517727
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.0,0.22280480108584838,-21.44834779684911,-19.999999999998966,-21.448347894518378
4,QAOA,TFIM,-10,2,6,hypersphere,10,6.071428571428571,0.9999999931497128,-21.448347803244424,-21.448347894517422,-21.448347894517955
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.7857142857142856,0.7166537710270356,-21.448347831429114,-21.448347894518083,-21.448347894517166
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.2857142857142856,0.7167592830844346,-21.44834774446933,-21.44834789451804,-21.44834789451824
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.6923076923076925,0.9999999715460139,-21.4483476195707,-21.448347894517443,-21.448347894518154
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.0,0.2228852040031986,-21.448347731498355,-19.999999999961727,-21.448347894517898
4,QAOA,TFIM,-10,2,6,hypersphere,10,5.384615384615385,0.7167165912688066,-21.44834783496995,-21.448347894515756,-21.448347894518264
4,QAOA,TFIM,-10,2,6,hypersphere,10,0.75,0.6510580186684416,-20.151812513030432,-19.9999999961649,-21.448347894515955
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.6666666666666667,0.2227379394156085,-21.448347868638074,-19.99999999930903,-21.448347894517006
4,QAOA,TFIM,-10,2,6,hypersphere,10,4.071428571428571,0.7167259342024394,-21.448347584394423,-21.44834789451458,-21.448347894517507
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.68,0.43676032251105845,-20.046698680073156,-21.448347894518296,-21.448347894517017
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.6923076923076925,0.9999999910309413,-21.448347848770414,-21.448347894518164,-21.448347894518275
4,QAOA,TFIM,-10,2,6,hypersphere,10,4.833333333333333,0.7166836078844032,-21.448347881799123,-21.448347894518196,-21.44834789451725
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.923076923076923,0.9999999979073768,-21.44834786844046,-21.448347894518058,-21.448347894518292
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.3333333333333333,0.9999999946225571,-19.999999813950076,-19.999999999999826,-19.999999999999698
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.533333333333333,0.9999999964242564,-21.448347698349853,-21.4483478945182,-21.44834789451737
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.2142857142857144,0.7167254744645519,-21.448347670220752,-21.44834789451833,-21.448347894518214
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.6923076923076923,0.9999999740556247,-21.448347591968016,-21.448347894467926,-21.448347894517312
4,QAOA,TFIM,-10,2,6,hypersphere,10,4.5,0.9999999894087664,-21.448347831602835,-21.448347894518175,-21.448347894517394
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.9999999918914221,-21.448347835718433,-21.448347894518186,-21.448347894518175
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.8461538461538463,0.9999999861673087,-21.448347806718914,-21.448347894515617,-21.448347894518328
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.8947368421052633,0.7967944494856285,-21.101783442521693,-21.448347894517678,-21.44834789451783
4,QAOA,TFIM,-10,2,6,hypersphere,10,7.4,0.22282810525970773,-19.999999596654447,-21.44834789451418,-19.99999999999975
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.6875,0.2228301100354313,-21.44834781026761,-19.999999999979906,-21.448347894518356
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.933333333333333,0.9999999869500789,-21.4483477352678,-21.448347894517543,-21.44834789451829
4,QAOA,TFIM,-10,2,6,hypersphere,10,4.5,0.7167228312965881,-21.44834784574121,-21.448347894516306,-21.44834789451832
4,QAOA,TFIM,-10,2,6,hypersphere,10,0.9565217391304348,0.4141996190456705,-21.06840282712701,-19.99999999999984,-21.44834789451821
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.066666666666667,0.716737307410015,-21.44834777896715,-21.448347894517813,-21.448347894518335
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.5833333333333333,0.2226655735840039,-21.44834746358287,-19.999999999999957,-21.448347894517983
4,QAOA,TFIM,-10,2,6,hypersphere,10,5.571428571428571,0.7167155173785597,-21.448347803793038,-21.448347894518058,-21.448347894517553
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.142857142857143,0.7166855509789933,-21.44834786163501,-21.448347894517813,-21.44834789451824
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.6923076923076923,0.9999999732426537,-21.44834774023102,-21.448347894517738,-21.448347894518037
4,QAOA,TFIM,-10,2,6,hypersphere,10,1.6111111111111112,0.9971467969405041,-21.432926155850954,-21.44834789451727,-21.44834789451702
4,QAOA,TFIM,-10,2,6,hypersphere,10,2.2666666666666666,0.9999999906893405,-21.44834783363251,-21.448347894518196,-21.448347894517486
4,QAOA,TFIM,-10,2,6,hypersphere,10,3.0,0.99999999946442,-21.448347868961825,-21.44834789451812,-21.448347894518044
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,4.538461538461538,0.9999985703148705,-6.012473519703468,-6.0124735712310216,-6.0124735603485435
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.08,0.9999994343436693,-6.012473538800406,-6.0124735732467975,-6.012473569704497
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.037037037037037,0.539822092832465,-2.2102484484616642,-2.207589721342414,-2.210249843929646
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6923076923076925,0.48360400868341274,-2.2101789285319597,-2.2075897213115145,-2.2101790637140137
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.59375,0.9999992265536558,-6.012473487913757,-6.012473569724562,-6.012473570849269
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.642857142857143,0.9955618767645144,-2.210245948640153,-2.2101790653777282,-2.210249843768935
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1,0.9999997762992086,-6.012473490737021,-6.012473573026542,-6.012473571110757
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1538461538461537,3.8739293760551464e-05,-6.012472273568022,-2.2102498436689326,-6.012473569847977
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.1153846153846154,0.9999995001352662,-6.012470443200922,-6.012473572111405,-6.012473571221864
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.0869565217391304,0.9999998901314435,-6.012473438655051,-6.0124735667968245,-6.012473569157161
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.8846153846153846,0.011752771133824426,-6.01247338529929,-2.2102498439396236,-6.01247357006471
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.7714285714285714,0.9999987104326115,-6.012473280869939,-6.012473572291899,-6.012473571093318
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.5652173913043477,0.9999970373125228,-6.0124734153225035,-6.012473569506414,-6.0124735687959445
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.4375,0.0008620009323249947,-6.012472699782547,-2.2102498428722086,-6.01247357045464
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.303030303030303,0.011730649468619632,-6.0124692055106985,-2.210249843918057,-6.01247357232486
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.4324324324324325,0.9999991575569543,-6.012471345424265,-6.012473572305984,-6.01247357276368
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.5151515151515151,0.9999998472058029,-6.012472818993443,-6.012473573219258,-6.012473572612794
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.285714285714286,0.0008201280736764674,-6.012473386626407,-2.210249843773647,-6.012473568787124
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,4.0,0.9999985824126238,-4.007485956095809,-4.007486000347495,-4.007485999245123
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.357142857142857,0.9999999920112186,-4.007485977023403,-4.007486006001672,-4.007486004343863
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,6.857142857142857,0.9999999922137218,-4.007485978991385,-4.007486001257321,-4.007486001753754
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,4.857142857142857,0.9999995334041759,-4.0074859931567435,-4.0074859997676855,-4.007486006012981
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.9444444444444444,0.9999993050325541,-4.00748579504625,-4.007486005381998,-4.007486005503228
4,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.736842105263158,0.999999773119694,-4.0074857560996,-4.007486000019902,-4.007486002604376
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.90625,0.999998701212022,-6.012473036042514,-6.012473571797443,-6.012473570669249
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.6666666666666665,0.3368102054884008,-2.21024974897431,-2.210249843902543,-2.2102498374157293
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.3333333333333335,0.9999984242761163,-6.0124730567242395,-6.012473572799948,-6.012473568857537
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.4,0.0009423946892596829,-6.0124734948669705,-2.210249843942359,-6.012473568371635
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.5897435897435896,0.0008320533267473936,-6.011969435635885,-2.210249843942161,-6.012473569405838
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.857142857142857,0.9999980439535472,-6.0124734957700525,-6.012473570047228,-6.012473569247781
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.625,0.00037224339183236004,-6.012473422542496,-2.2102498439363516,-6.0124735674479375
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.28,0.9857844276362222,-7.067756251102386,-7.067969738550886,-7.0679697385605085
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6,0.997912962744739,-2.2075896423097747,-2.210249843912994,-2.2075897212462787
6,QAOA,TFIM,-1,2,6,hypersphere,10,3.727272727272727,0.6918950151012644,-4.96887036303254,-4.657577881038408,-4.968870663480487
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.0,0.012069315014323376,-6.012473445984434,-2.2075898215348353,-6.012473571646675
6,QAOA,TFIM,-1,2,6,hypersphere,10,3.090909090909091,0.691747224417653,-4.968870532421748,-4.657577881057144,-4.968870663489269
6,QAOA,TFIM,-1,2,6,hypersphere,10,2.3333333333333335,0.9999999679789621,-4.968870555674073,-4.968870663493849,-4.968870663524219
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.5294117647058822,0.9999992252936895,-6.012472106492,-6.0124735704238645,-6.012473572500991
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.3636363636363635,0.006932966854995771,-6.989985543924324,-4.657577881036436,-7.067969738557448
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.8461538461538463,0.9999998307894482,-6.012473505956617,-6.012473570372063,-6.012473569175921
6,QAOA,TFIM,-1,2,6,hypersphere,10,4.5,0.03785432627787094,-4.968870325988576,-7.067969738561383,-4.96887066351875
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.6,0.9999964912085032,-6.012469853792117,-6.012473570524943,-6.012473571583432
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.6538461538461537,0.9853812871797304,-7.06796332826009,-7.067969738547781,-7.067969738556627
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,5.071428571428571,0.9999998577473007,-2.21024952600683,-2.2102498439372997,-2.210249838837991
6,QAOA,TFIM,-1,2,6,hypersphere,10,2.909090909090909,0.9999999856369791,-4.968870623569621,-4.968870663528282,-4.968870663503466
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.4516129032258065,2.873272637190935e-05,-6.012014248211034,-2.2075897212978672,-6.0124735704736025
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.962962962962963,0.9873256884994823,-7.067502913335244,-7.067969738548802,-7.067969738559865
6,QAOA,TFIM,-1,2,6,hypersphere,10,2.3076923076923075,0.9990871465154065,-7.06760966319063,-7.0679697385598415,-7.06796973855774
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.375,4.215687095196789e-05,-6.012473512663696,-2.2102498439361624,-6.012473568103778
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.6956521739130435,0.9999062658601099,-7.067929579933645,-7.067969738549734,-7.067969738543174
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.04,0.9999989490138343,-6.012473400152676,-6.012473569484442,-6.012473572290178
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.2727272727272727,0.9953953770986983,-4.943165696666171,-4.968870663530388,-4.968870663513724
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.0,0.000891313122698772,-6.012473466601211,-2.2077589206490464,-6.0124735697853104
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.2592592592592593,0.9959939330770676,-7.067313506618688,-7.067969738549367,-7.067969738536543
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.096774193548387,0.995826014237828,-7.029850180532112,-7.067969738562368,-7.067969738545651
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,6.25,0.9999974127972704,-6.012473540376146,-6.012473569488986,-6.012473562234941
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.4736842105263157,0.9999947678298801,-4.968854871219446,-4.96887066353028,-4.968870663498731
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,2.096774193548387,3.955865343979156e-05,-6.0124734381812655,-2.210249843792362,-6.012473570488289
6,QAOA,TFIM,-1,2,6,hypersphere,10,3.3846153846153846,0.9999998383601347,-4.968870094086968,-4.968870663524296,-4.968870663527831
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,3.7058823529411766,0.9999999796631934,-6.012473439648574,-6.012473570966633,-6.01247356749905
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.8695652173913044,0.9858352696778075,-7.067707960820326,-7.0679697385492695,-7.067969738542902
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.6521739130434783,0.00040617222160898106,-6.01247351564186,-2.2101651384250864,-6.012473570659023
6,QAOA,TFIM,-1,2,6,hypersphere,10,2.227272727272727,0.9998420492784833,-7.067867111543749,-7.067969738561459,-7.067969738494348
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.78125,0.9999996276283665,-6.012473319134299,-6.0124735694900355,-6.012473569827861
6,QAOA,TFIM,-1,2,6,hypersphere,10,1.7037037037037037,0.9853250819893365,-7.067941169016586,-7.067969738561798,-7.0679697385617315
6,QAOA,TFIM,-0.1,2,6,hypersphere,10,1.9615384615384615,0.9999969978829075,-6.012473454028649,-6.012473569507192,-6.0124735681731805
6,QAOA,TFIM,-1,2,6,hypersphere,10,2.0476190476190474,0.03769834280423236,-7.067781902978704,-4.968870663525001,-7.067969738555757
6,QAOA,TFIM,-10,2,6,hypersphere,10,4.333333333333333,0.9999999986634598,-40.22146578057779,-40.221465835701615,-40.2214658357022
6,QAOA,TFIM,-10,2,6,hypersphere,10,6.142857142857143,0.9999999997812749,-40.181477813861,-40.181477825314765,-40.181477825314936
6,QAOA,TFIM,-10,2,6,hypersphere,10,6.444444444444445,0.9999999957661174,-40.181477645471574,-40.181477825315106,-40.181477825314836
6,QAOA,TFIM,-10,2,6,hypersphere,10,3.857142857142857,0.9999999978582162,-40.22146573859175,-40.221465835702084,-40.22146583570117
6,QAOA,TFIM,-10,2,6,hypersphere,10,13.0,1.5450551349830674e-10,-40.2214658258634,-40.18147782531502,-40.22146583570028
6,QAOA,TFIM,-10,2,6,hypersphere,10,6.142857142857143,0.9999999989238151,-40.22146579015819,-40.221465835702176,-40.22146583570205
6,QAOA,TFIM,-10,2,6,hypersphere,10,7.857142857142857,0.9999999978349808,-40.22146574227825,-40.22146583570093,-40.22146583570154
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.571428571428571,0.9999999984278708,-40.181477763134,-40.18147782531511,-40.18147782531458
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.857142857142857,0.9999999989203183,-40.181477775577704,-40.18147782531445,-40.18147782531453
6,QAOA,TFIM,-10,2,6,hypersphere,10,7.0,0.9999999962960505,-40.22146567023155,-40.22146583570101,-40.221465835701146
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.428571428571429,2.5759934954487458e-09,-40.2214656269147,-40.18147782531424,-40.2214658357014
6,QAOA,TFIM,-10,2,6,hypersphere,10,4.111111111111111,0.9999999965713481,-40.18147766289831,-40.18147782531193,-40.181477825315014
6,QAOA,TFIM,-10,2,6,hypersphere,10,7.142857142857143,0.9999999996111307,-40.18147780874697,-40.1814778253139,-40.181477825314964
6,QAOA,TFIM,-10,2,6,hypersphere,10,4.428571428571429,0.9999999993008412,-40.221465798179445,-40.22146583570164,-40.221465835701814
6,QAOA,TFIM,-10,2,6,hypersphere,10,7.4,0.9999999999729834,-40.22146583450278,-40.221465835702226,-40.22146583570138
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.714285714285714,0.9999999956954856,-40.22146559845747,-40.221465835701835,-40.22146583570157
6,QAOA,TFIM,-10,2,6,hypersphere,10,6.714285714285714,5.936096949103115e-11,-40.18147779349368,-40.22146583570212,-40.18147782531502
6,QAOA,TFIM,-10,2,6,hypersphere,10,5.142857142857143,0.9999999989911221,-40.22146579357875,-40.221465835701814,-40.22146583570206
6,QAOA,TFIM,-10,2,6,hypersphere,10,9.0,0.9999999998953404,-40.22146583127879,-40.22146583570106,-40.22146583570025
6,QAOA,TFIM,-10,2,6,hypersphere,10,1.6785714285714286,0.9609091409981327,-38.27632050140112,-40.181477825314865,-40.18147782531499
